ZoneID0,AgeID,NumChildID,Val
760000,6,2,4776
760000,6,3,2960
760000,7,0,7024
760000,7,1,822
760000,7,2,264
760000,7,3,55
760000,8,0,6913
760000,8,1,31
760000,8,2,9
760000,8,3,1
760000,9,0,4844
760000,9,1,2
760000,10,0,1628
766000,1,0,24
766000,1,1,917
766000,1,2,2035
766000,1,3,1075
766000,2,0,80
766000,2,1,565
766000,2,2,1913
766000,2,3,1431
766000,3,0,86
766000,3,1,381
766000,3,2,879
766000,3,3,620
766000,4,0,931
766000,4,1,935
766000,4,2,902
766000,4,3,460
766000,5,0,1360
766000,5,1,501
766000,5,2,284
766000,5,3,59
766000,6,0,5160
766000,6,1,3346
766000,6,2,4731
766000,6,3,2032
766000,7,0,5850
766000,7,1,732
766000,7,2,229
766000,7,3,49
766000,8,0,5180
766000,8,1,37
766000,8,2,7
766000,8,3,3
766000,9,0,3620
766000,9,1,4
766000,10,0,1191
773000,1,0,35
773000,1,1,311
773000,1,2,620
773000,1,3,470
773000,2,0,57
773000,2,1,171
773000,2,2,608
773000,2,3,632
773000,3,0,102
773000,3,1,159
773000,3,2,287
773000,3,3,214
773000,4,0,518
773000,4,1,358
773000,4,2,307
773000,4,3,191
773000,5,0,603
773000,5,1,179
773000,5,2,111
773000,5,3,18
773000,6,0,2057
773000,6,1,1084
773000,6,2,1446
773000,6,3,840
773000,7,0,2708
773000,7,1,283
773000,7,2,88
773000,7,3,14
773000,8,0,2833
773000,8,1,17
773000,8,2,1
773000,9,0,1964
773000,9,1,1
773000,10,0,640
779000,1,0,24
779000,1,1,684
779000,1,2,1517
779000,1,3,950
779000,2,0,60
779000,2,1,439
779000,2,2,1630
779000,2,3,1305
779000,3,0,60
779000,3,1,319
779000,3,2,719
779000,3,3,554
779000,4,0,1360
779000,4,1,829
779000,4,2,718
779000,4,3,399
779000,5,0,1492
779000,5,1,410
779000,5,2,203
779000,5,3,50
779000,6,0,4963
779000,6,1,2501
779000,6,2,3753
779000,6,3,1793
779000,7,0,5918
779000,7,1,654
779000,7,2,201
779000,7,3,40
779000,8,0,5931
779000,8,1,41
779000,8,2,9
779000,9,0,4203
779000,9,1,3
779000,10,0,1337
787000,1,0,32
787000,1,1,719
787000,1,2,1665
787000,1,3,1120
787000,2,0,68
787000,2,1,407
787000,2,2,1470
787000,2,3,1348
787000,3,0,100
787000,3,1,317
787000,3,2,668
787000,3,3,537
787000,4,0,1266
787000,4,1,778
787000,4,2,687
787000,4,3,378
787000,5,0,1285
787000,5,1,443
787000,5,2,278
787000,5,3,54
787000,6,0,4410
787000,6,1,2443
787000,6,2,3584
787000,6,3,1928
787000,7,0,5615
787000,7,1,603
787000,7,2,205
787000,7,3,40
787000,8,0,5851
787000,8,1,30
787000,8,2,7
787000,8,3,1
787000,9,0,3882
787000,9,1,5
787000,10,0,1159
791000,1,0,61
791000,1,1,1755
791000,1,2,3987
791000,1,3,2286
791000,2,0,128
791000,2,1,1001
791000,2,2,4095
791000,2,3,3145
791000,3,0,214
791000,3,1,770
791000,3,2,1825
791000,3,3,1199
791000,4,0,3175
791000,4,1,1768
791000,4,2,1651
791000,4,3,866
791000,5,0,3686
791000,5,1,984
791000,5,2,490
791000,5,3,78
791000,6,0,10529
791000,6,1,5885
791000,6,2,9511
791000,6,3,4189
791000,7,0,11338
791000,7,1,1442
791000,7,2,504
791000,7,3,116
791000,8,0,10882
791000,8,1,85
791000,8,2,14
791000,8,3,2
791000,9,0,7642
791000,9,1,5
791000,10,0,2423
810000,1,0,55
810000,1,1,703
810000,1,2,1663
810000,1,3,831
810000,2,0,109
810000,2,1,400
810000,2,2,1454
810000,2,3,1116
810000,3,0,94
810000,3,1,275
810000,3,2,703
810000,3,3,386
810000,4,0,824
810000,4,1,621
810000,4,2,604
810000,4,3,251
810000,5,0,1057
810000,5,1,404
810000,5,2,223
810000,5,3,27
810000,6,0,3811
810000,6,1,2316
810000,6,2,3664
810000,6,3,1474
810000,7,0,4427
810000,7,1,501
810000,7,2,165
810000,7,3,30
810000,8,0,4188
810000,8,1,34
810000,8,2,7
810000,8,3,1
810000,9,0,3073
810000,10,0,1049
813000,1,0,36
813000,1,1,883
813000,1,2,2151
813000,1,3,1038
813000,2,0,65
813000,2,1,617
813000,2,2,2029
813000,2,3,1305
813000,3,0,69
813000,3,1,519
813000,3,2,932
813000,3,3,467
813000,4,0,1466
813000,4,1,995
813000,4,2,750
813000,4,3,319
813000,5,0,1723
813000,5,1,470
813000,5,2,302
813000,5,3,64
813000,6,0,6632
813000,6,1,3456
813000,6,2,4775
813000,6,3,1733
813000,7,0,8507
813000,7,1,743
813000,7,2,239
813000,7,3,34
813000,8,0,8243
813000,8,1,39
813000,8,2,8
813000,8,3,1
813000,9,0,6359
813000,9,1,4
813000,9,2,1
813000,10,0,1890
820000,1,0,46
820000,1,1,597
820000,1,2,1329
820000,1,3,786
820000,2,0,88
820000,2,1,417
820000,2,2,1317
820000,2,3,1090
820000,3,0,119
820000,3,1,318
820000,3,2,571
820000,3,3,400
820000,4,0,922
820000,4,1,622
820000,4,2,547
820000,4,3,303
820000,5,0,1138
820000,5,1,345
820000,5,2,202
820000,5,3,42
820000,6,0,3940
820000,6,1,2255
820000,6,2,3045
820000,6,3,1426
820000,7,0,4764
820000,7,1,469
820000,7,2,157
820000,7,3,36
820000,8,0,4684
820000,8,1,29
820000,8,2,5
820000,8,3,2
820000,9,0,3352
820000,9,1,2
820000,10,0,1066
825000,1,1,14
825000,1,2,39
825000,1,3,33
825000,2,0,2
825000,2,1,15
825000,2,2,33
825000,2,3,40
825000,3,1,14
825000,3,2,22
825000,3,3,12
825000,4,0,23
825000,4,1,18
825000,4,2,14
825000,4,3,4
825000,5,0,44
825000,5,1,8
825000,5,2,6
825000,5,3,1
825000,6,0,203
825000,6,1,71
825000,6,2,81
825000,6,3,45
825000,7,0,285
825000,7,1,19
825000,7,2,9
825000,7,3,1
825000,8,0,364
825000,9,0,278
825000,9,2,1
825000,10,0,90
840000,1,0,27
840000,1,1,660
840000,1,2,1828
840000,1,3,772
840000,2,0,60
840000,2,1,332
840000,2,2,1424
840000,2,3,986
840000,3,0,49
840000,3,1,236
840000,3,2,645
840000,3,3,327
840000,4,0,415
840000,4,1,535
840000,4,2,523
840000,4,3,248
840000,5,0,775
840000,5,1,353
840000,5,2,195
840000,5,3,23
840000,6,0,2752
840000,6,1,2104
840000,6,2,3777
840000,6,3,1363
840000,7,0,3539
840000,7,1,447
840000,7,2,154
840000,7,3,24
840000,8,0,3299
840000,8,1,33
840000,8,2,4
840000,9,0,2275
840000,9,3,1
840000,10,0,723
846000,1,0,42
846000,1,1,729
846000,1,2,1622
846000,1,3,805
846000,2,0,90
846000,2,1,439
846000,2,2,1498
846000,2,3,1081
846000,3,0,67
846000,3,1,355
846000,3,2,731
846000,3,3,428
846000,4,0,960
846000,4,1,730
846000,4,2,693
846000,4,3,318
846000,5,0,1307
846000,5,1,413
846000,5,2,256
846000,5,3,53
846000,6,0,4786
846000,6,1,2525
846000,6,2,3628
846000,6,3,1483
846000,7,0,5649
846000,7,1,602
846000,7,2,206
846000,7,3,34
846000,8,0,5450
846000,8,1,35
846000,8,2,9
846000,9,0,3686
846000,9,1,1
846000,9,2,2
846000,10,0,1145
849000,1,0,37
849000,1,1,667
849000,1,2,1595
849000,1,3,819
849000,2,0,88
849000,2,1,407
849000,2,2,1412
849000,2,3,1126
849000,3,0,82
849000,3,1,333
849000,3,2,655
849000,3,3,391
849000,4,0,789
849000,4,1,681
849000,4,2,600
849000,4,3,284
849000,5,0,1026
849000,5,1,360
849000,5,2,232
849000,5,3,51
849000,6,0,3825
849000,6,1,2446
849000,6,2,3472
849000,6,3,1476
849000,7,0,4938
849000,7,1,539
849000,7,2,202
849000,7,3,25
849000,8,0,5096
849000,8,1,22
849000,8,2,7
849000,9,0,3693
849000,9,1,2
849000,10,0,986
851000,1,0,70
851000,1,1,4708
851000,1,2,9333
851000,1,3,3860
851000,2,0,177
851000,2,1,2253
851000,2,2,7850
851000,2,3,4846
851000,3,0,211
851000,3,1,1726
851000,3,2,3171
851000,3,3,1796
851000,4,0,21001
851000,4,1,3254
851000,4,2,2702
851000,4,3,1242
851000,5,0,18448
851000,5,1,2380
851000,5,2,948
851000,5,3,141
851000,6,0,26289
851000,6,1,13905
851000,6,2,19332
851000,6,3,6570
851000,7,0,22308
851000,7,1,2501
851000,7,2,725
851000,7,3,180
851000,8,0,20603
851000,8,1,153
851000,8,2,32
851000,8,3,4
851000,9,0,15311
851000,9,1,6
851000,9,2,1
851000,10,0,4534
860000,1,0,61
860000,1,1,1113
860000,1,2,2358
860000,1,3,1367
860000,2,0,101
860000,2,1,652
860000,2,2,2252
860000,2,3,1777
860000,3,0,93
860000,3,1,508
860000,3,2,1076
860000,3,3,668
860000,4,0,1853
860000,4,1,1229
860000,4,2,911
860000,4,3,511
860000,5,0,2161
860000,5,1,622
860000,5,2,361
860000,5,3,67
860000,6,0,6887
860000,6,1,3763
860000,6,2,5367
860000,6,3,2382
860000,7,0,8511
860000,7,1,917
860000,7,2,248
860000,7,3,58
860000,8,0,8355
860000,8,1,52
860000,8,2,10
860000,8,3,2
860000,9,0,5764
860000,9,1,2
860000,9,2,2
860000,10,0,1937
