ZoneID0,AgeID,LmaID,Val
530000,6,2,1238
530000,6,3,112
530000,6,4,475
530000,6,5,266
530000,6,6,518
530000,6,7,160
530000,6,8,349
530000,7,1,2052
530000,7,2,629
530000,7,3,8
530000,7,4,633
530000,7,5,121
530000,7,6,128
530000,7,7,14
530000,7,8,178
530000,8,1,236
530000,8,2,324
530000,8,3,2
530000,8,4,2249
530000,8,5,6
530000,8,6,36
530000,8,8,162
530000,9,1,7
530000,9,2,66
530000,9,4,1998
530000,9,6,3
530000,9,8,95
530000,10,2,1
530000,10,4,690
530000,10,6,3
530000,10,8,14
540000,1,3,5401
540000,2,3,5689
540000,3,3,2707
540000,4,1,1155
540000,4,2,852
540000,4,3,1116
540000,4,4,62
540000,4,5,129
540000,4,6,511
540000,4,7,1714
540000,4,8,28
540000,5,1,1720
540000,5,2,432
540000,5,3,302
540000,5,4,88
540000,5,5,210
540000,5,6,332
540000,5,7,369
540000,5,8,55
540000,6,1,13517
540000,6,2,2892
540000,6,3,334
540000,6,4,1503
540000,6,5,787
540000,6,6,1407
540000,6,7,440
540000,6,8,750
540000,7,1,5818
540000,7,2,1599
540000,7,3,23
540000,7,4,2200
540000,7,5,354
540000,7,6,525
540000,7,7,34
540000,7,8,497
540000,8,1,506
540000,8,2,676
540000,8,3,12
540000,8,4,7276
540000,8,5,22
540000,8,6,187
540000,8,8,322
540000,9,1,19
540000,9,2,155
540000,9,3,2
540000,9,4,7058
540000,9,6,31
540000,9,8,157
540000,10,1,1
540000,10,2,8
540000,10,4,2367
540000,10,6,11
540000,10,8,17
550000,1,3,2769
550000,2,3,2807
550000,3,3,1296
550000,4,1,588
550000,4,2,387
550000,4,3,336
550000,4,4,31
550000,4,5,38
550000,4,6,269
550000,4,7,767
550000,4,8,19
550000,5,1,840
550000,5,2,237
550000,5,3,85
550000,5,4,37
550000,5,5,64
550000,5,6,229
550000,5,7,133
550000,5,8,55
550000,6,1,5517
550000,6,2,1749
550000,6,3,131
550000,6,4,680
550000,6,5,362
550000,6,6,840
550000,6,7,174
550000,6,8,619
550000,7,1,2669
550000,7,2,1099
550000,7,3,12
550000,7,4,1142
550000,7,5,189
550000,7,6,321
550000,7,7,12
550000,7,8,499
550000,8,1,333
550000,8,2,519
550000,8,3,4
550000,8,4,3970
550000,8,5,17
550000,8,6,102
550000,8,8,366
550000,9,1,16
550000,9,2,102
550000,9,3,1
550000,9,4,3160
550000,9,6,13
550000,9,8,156
550000,10,1,1
550000,10,2,4
550000,10,4,1084
550000,10,6,8
550000,10,8,20
561000,1,3,9700
561000,2,3,8910
561000,3,3,3958
561000,4,1,1960
561000,4,2,1483
561000,4,3,1753
561000,4,4,68
561000,4,5,161
561000,4,6,779
561000,4,7,3370
561000,4,8,39
561000,5,1,3650
561000,5,2,891
561000,5,3,693
561000,5,4,161
561000,5,5,357
561000,5,6,588
561000,5,7,869
561000,5,8,107
561000,6,1,21822
561000,6,2,4983
561000,6,3,628
561000,6,4,1948
561000,6,5,1249
561000,6,6,2132
561000,6,7,811
561000,6,8,1259
561000,7,1,8350
561000,7,2,2613
561000,7,3,16
561000,7,4,2981
561000,7,5,496
561000,7,6,714
561000,7,7,44
561000,7,8,743
561000,8,1,888
561000,8,2,1212
561000,8,3,9
561000,8,4,10654
561000,8,5,29
561000,8,6,147
561000,8,8,497
561000,9,1,50
561000,9,2,267
561000,9,4,8772
561000,9,5,1
561000,9,6,23
561000,9,8,228
561000,10,2,9
561000,10,4,2646
561000,10,6,8
561000,10,8,32
563000,1,3,218
563000,2,3,241
563000,3,3,121
563000,4,1,16
563000,4,2,22
563000,4,3,37
563000,4,6,15
563000,4,7,55
563000,4,8,1
563000,5,1,34
563000,5,2,12
563000,5,3,3
563000,5,5,3
563000,5,6,5
563000,5,7,5
563000,5,8,2
563000,6,1,464
563000,6,2,146
563000,6,3,12
563000,6,4,29
563000,6,5,26
563000,6,6,55
563000,6,7,17
563000,6,8,76
563000,7,1,236
563000,7,2,91
563000,7,3,1
563000,7,4,91
563000,7,5,27
563000,7,6,36
563000,7,7,1
563000,7,8,42
563000,8,1,48
563000,8,2,67
563000,8,4,504
563000,8,5,6
563000,8,6,16
563000,8,8,50
563000,9,1,2
563000,9,2,17
563000,9,4,433
563000,9,6,5
563000,9,8,21
563000,10,2,1
563000,10,4,116
563000,10,8,2
573000,1,3,4155
573000,2,3,4038
573000,3,3,1835
573000,4,1,864
573000,4,2,529
573000,4,3,418
573000,4,4,29
573000,4,5,55
573000,4,6,308
573000,4,7,1184
573000,4,8,14
573000,5,1,1329
573000,5,2,310
573000,5,3,123
573000,5,4,50
573000,5,5,121
573000,5,6,273
573000,5,7,198
573000,5,8,53
573000,6,1,9284
573000,6,2,2273
573000,6,3,158
573000,6,4,798
573000,6,5,485
573000,6,6,850
573000,6,7,266
573000,6,8,684
573000,7,1,3946
573000,7,2,1269
573000,7,3,6
573000,7,4,1157
573000,7,5,188
573000,7,6,262
573000,7,7,10
573000,7,8,503
573000,8,1,510
573000,8,2,770
573000,8,3,3
573000,8,4,4452
573000,8,5,18
573000,8,6,81
573000,8,8,417
573000,9,1,24
573000,9,2,139
573000,9,4,3843
573000,9,6,18
573000,9,8,213
573000,10,1,1
573000,10,2,2
573000,10,4,1450
573000,10,6,5
573000,10,8,24
575000,1,3,3707
575000,2,3,3617
575000,3,3,1624
575000,4,1,844
575000,4,2,432
575000,4,3,448
575000,4,4,30
575000,4,5,44
575000,4,6,303
575000,4,7,915
575000,4,8,19
575000,5,1,1207
575000,5,2,284
575000,5,3,104
575000,5,4,36
575000,5,5,103
575000,5,6,211
575000,5,7,141
575000,5,8,53
575000,6,1,8678
575000,6,2,2030
575000,6,3,142
575000,6,4,640
575000,6,5,345
575000,6,6,735
575000,6,7,271
575000,6,8,631
575000,7,1,3229
575000,7,2,1031
575000,7,3,5
575000,7,4,904
575000,7,5,122
575000,7,6,216
575000,7,7,6
575000,7,8,409
575000,8,1,378
575000,8,2,504
575000,8,3,2
575000,8,4,3415
575000,8,5,8
575000,8,6,59
575000,8,8,337
575000,9,1,13
575000,9,2,117
575000,9,3,1
575000,9,4,3184
575000,9,6,6
575000,9,8,175
575000,10,2,4
575000,10,4,1170
575000,10,6,3
575000,10,8,28
580000,1,3,4606
580000,2,3,4569
580000,3,3,2241
580000,4,1,990
580000,4,2,573
580000,4,3,757
580000,4,4,59
580000,4,5,73
580000,4,6,395
580000,4,7,1303
580000,4,8,28
580000,5,1,1303
580000,5,2,379
580000,5,3,153
580000,5,4,79
580000,5,5,131
580000,5,6,297
580000,5,7,247
580000,5,8,65
580000,6,1,10255
580000,6,2,2561
580000,6,3,276
580000,6,4,1183
580000,6,5,562
580000,6,6,1341
580000,6,7,342
580000,6,8,780
580000,7,1,4299
580000,7,2,1571
580000,7,3,24
580000,7,4,1602
580000,7,5,217
580000,7,6,580
580000,7,7,20
580000,7,8,484
580000,8,1,479
580000,8,2,658
580000,8,3,15
580000,8,4,5848
580000,8,5,22
580000,8,6,218
580000,8,8,384
580000,9,1,26
580000,9,2,130
580000,9,3,5
580000,9,4,5011
580000,9,6,55
580000,9,8,165
580000,10,1,1
580000,10,2,6
580000,10,4,1597
580000,10,6,18
580000,10,8,19
607000,1,3,4110
607000,2,3,4053
607000,3,3,1858
607000,4,1,852
607000,4,2,665
607000,4,3,729
607000,4,4,29
607000,4,5,56
607000,4,6,345
607000,4,7,1242
607000,4,8,34
607000,5,1,1421
607000,5,2,342
607000,5,3,239
607000,5,4,84
607000,5,5,156
607000,5,6,341
607000,5,7,304
607000,5,8,46
607000,6,1,10336
607000,6,2,1991
607000,6,3,336
607000,6,4,948
607000,6,5,673
607000,6,6,1245
607000,6,7,437
607000,6,8,568
607000,7,1,4135
607000,7,2,1034
607000,7,3,7
607000,7,4,1289
607000,7,5,278
607000,7,6,364
607000,7,7,19
607000,7,8,285
607000,8,1,391
607000,8,2,461
607000,8,3,4
607000,8,4,4565
607000,8,5,20
607000,8,6,57
607000,8,8,137
607000,9,1,17
607000,9,2,102
607000,9,3,3
607000,9,4,4257
607000,9,6,16
607000,9,8,61
607000,10,2,1
607000,10,3,1
607000,10,4,1218
607000,10,5,1
607000,10,6,4
607000,10,8,7
615000,1,3,8988
615000,2,3,7897
615000,3,3,3440
615000,4,1,1818
615000,4,2,1215
615000,4,3,1567
615000,4,4,62
615000,4,5,210
615000,4,6,763
615000,4,7,2886
615000,4,8,43
615000,5,1,3242
615000,5,2,716
615000,5,3,484
615000,5,4,110
615000,5,5,368
615000,5,6,558
615000,5,7,706
615000,5,8,94
615000,6,1,20418
615000,6,2,4427
615000,6,3,491
615000,6,4,1683
615000,6,5,1176
615000,6,6,1724
615000,6,7,571
615000,6,8,1083
615000,7,1,6204
615000,7,2,1839
615000,7,3,12
615000,7,4,2233
615000,7,5,426
615000,7,6,399
615000,7,7,17
615000,7,8,536
615000,8,1,680
615000,8,2,862
615000,8,3,7
615000,8,4,7488
615000,8,5,26
615000,8,6,112
615000,8,8,354
615000,9,1,30
615000,9,2,162
615000,9,3,2
615000,9,4,6198
615000,9,6,18
615000,9,8,179
615000,10,1,1
615000,10,2,6
615000,10,4,1905
615000,10,6,22
615000,10,8,24
621000,1,3,8145
621000,2,3,7901
621000,3,3,3558
621000,4,1,1560
621000,4,2,1314
621000,4,3,1510
621000,4,4,65
621000,4,5,80
621000,4,6,616
621000,4,7,2798
621000,4,8,47
621000,5,1,2935
621000,5,2,729
621000,5,3,505
621000,5,4,61
621000,5,5,259
621000,5,6,447
621000,5,7,676
621000,5,8,105
621000,6,1,19889
621000,6,2,3850
621000,6,3,498
621000,6,4,1301
621000,6,5,988
621000,6,6,1806
621000,6,7,597
621000,6,8,1204
621000,7,1,6782
621000,7,2,1827
621000,7,3,12
621000,7,4,1945
621000,7,5,436
621000,7,6,560
621000,7,7,17
621000,7,8,675
621000,8,1,724
621000,8,2,912
621000,8,3,9
621000,8,4,7473
621000,8,5,32
621000,8,6,121
621000,8,8,445
621000,9,1,54
621000,9,2,190
621000,9,3,6
621000,9,4,6623
621000,9,5,2
621000,9,6,22
621000,9,8,187
621000,10,1,1
621000,10,2,8
621000,10,4,1982
621000,10,6,9
621000,10,8,28
630000,1,3,11167
630000,2,3,9989
630000,3,3,4563
630000,4,1,2271
630000,4,2,1429
630000,4,3,1749
630000,4,4,71
630000,4,5,157
630000,4,6,853
630000,4,7,3084
630000,4,8,74
630000,5,1,3819
630000,5,2,809
630000,5,3,503
630000,5,4,123
630000,5,5,355
630000,5,6,605
630000,5,7,787
630000,5,8,137
630000,6,1,25674
630000,6,2,5039
630000,6,3,577
630000,6,4,1766
630000,6,5,1231
630000,6,6,2358
630000,6,7,749
630000,6,8,1674
630000,7,1,9027
630000,7,2,2334
630000,7,3,28
630000,7,4,2494
630000,7,5,456
630000,7,6,651
630000,7,7,37
630000,7,8,862
630000,8,1,911
630000,8,2,1076
630000,8,3,11
630000,8,4,9254
630000,8,5,36
630000,8,6,124
630000,8,8,620
630000,9,1,43
630000,9,2,230
630000,9,3,3
630000,9,4,8205
630000,9,5,2
630000,9,6,17
630000,9,8,313
630000,10,1,2
630000,10,2,7
630000,10,4,2545
630000,10,6,8
630000,10,8,42
657000,1,3,7878
657000,2,3,7399
657000,3,3,3458
657000,4,1,1813
657000,4,2,1174
657000,4,3,1264
657000,4,4,50
657000,4,5,106
657000,4,6,592
657000,4,7,2583
657000,4,8,31
657000,5,1,2818
657000,5,2,659
657000,5,3,379
657000,5,4,63
657000,5,5,225
657000,5,6,445
657000,5,7,597
657000,5,8,88
657000,6,1,18078
657000,6,2,4097
657000,6,3,412
657000,6,4,1409
657000,6,5,838
657000,6,6,1489
657000,6,7,564
657000,6,8,1008
657000,7,1,6438
657000,7,2,1951
657000,7,3,8
657000,7,4,2162
657000,7,5,319
657000,7,6,412
657000,7,7,21
657000,7,8,611
657000,8,1,698
657000,8,2,990
657000,8,3,7
657000,8,4,7277
657000,8,5,17
657000,8,6,87
657000,8,8,481
657000,9,1,39
657000,9,2,203
657000,9,3,4
657000,9,4,6347
657000,9,6,13
657000,9,8,232
657000,10,1,1
657000,10,2,13
657000,10,3,1
657000,10,4,2069
657000,10,6,7
657000,10,8,26
661000,1,3,5338
661000,2,3,4833
661000,3,3,2326
661000,4,1,1161
661000,4,2,712
661000,4,3,839
661000,4,4,29
661000,4,5,68
661000,4,6,352
661000,4,7,1758
661000,4,8,16
661000,5,1,1739
661000,5,2,416
661000,5,3,240
661000,5,4,52
661000,5,5,142
661000,5,6,263
661000,5,7,428
661000,5,8,65
661000,6,1,11255
661000,6,2,2659
661000,6,3,259
661000,6,4,777
661000,6,5,506
661000,6,6,1005
661000,6,7,401
661000,6,8,785
661000,7,1,4193
661000,7,2,1300
661000,7,3,10
661000,7,4,1275
661000,7,5,236
661000,7,6,288
661000,7,7,30
661000,7,8,462
661000,8,1,450
661000,8,2,668
661000,8,3,10
661000,8,4,5080
661000,8,5,17
661000,8,6,78
661000,8,8,368
661000,9,1,17
661000,9,2,141
661000,9,3,5
661000,9,4,4286
661000,9,5,1
661000,9,6,16
661000,9,8,176
661000,10,2,7
661000,10,4,1406
661000,10,6,4
661000,10,8,29
665000,1,3,1378
665000,2,3,1330
665000,3,3,684
665000,4,1,315
665000,4,2,216
665000,4,3,197
665000,4,4,7
665000,4,5,29
665000,4,6,99
665000,4,7,492
665000,4,8,7
665000,5,1,403
665000,5,2,103
665000,5,3,39
665000,5,4,19
665000,5,5,54
665000,5,6,82
665000,5,7,61
665000,5,8,24
665000,6,1,3020
665000,6,2,972
665000,6,3,53
665000,6,4,322
665000,6,5,197
665000,6,6,246
665000,6,7,104
665000,6,8,299
665000,7,1,1610
665000,7,2,620
665000,7,3,2
665000,7,4,531
665000,7,5,104
665000,7,6,93
665000,7,7,8
665000,7,8,231
665000,8,1,205
665000,8,2,259
665000,8,3,3
665000,8,4,2103
665000,8,5,10
665000,8,6,27
665000,8,8,175
665000,9,1,5
665000,9,2,52
665000,9,3,4
665000,9,4,1866
665000,9,6,1
665000,9,8,94
665000,10,2,5
665000,10,3,1
665000,10,4,587
665000,10,6,2
665000,10,8,18
671000,1,3,1440
671000,2,3,1482
671000,3,3,871
671000,4,1,327
671000,4,2,167
671000,4,3,269
671000,4,4,14
671000,4,5,30
671000,4,6,152
671000,4,7,497
671000,4,8,8
671000,5,1,428
671000,5,2,110
671000,5,3,47
671000,5,4,21
671000,5,5,46
671000,5,6,100
671000,5,7,82
671000,5,8,23
671000,6,1,3509
671000,6,2,891
671000,6,3,80
671000,6,4,323
671000,6,5,207
671000,6,6,362
671000,6,7,112
671000,6,8,313
671000,7,1,1591
671000,7,2,505
671000,7,3,4
671000,7,4,591
671000,7,5,113
671000,7,6,141
671000,7,7,10
671000,7,8,168
671000,8,1,197
671000,8,2,249
671000,8,3,1
671000,8,4,2321
671000,8,5,8
671000,8,6,26
671000,8,8,174
671000,9,1,8
671000,9,2,57
671000,9,3,1
671000,9,4,1990
671000,9,6,5
671000,9,8,89
671000,10,2,2
671000,10,4,615
671000,10,6,2
671000,10,8,16
706000,1,3,3728
706000,2,3,3393
706000,3,3,1588
706000,4,1,473
706000,4,2,438
706000,4,3,583
706000,4,4,29
706000,4,5,44
706000,4,6,276
706000,4,7,764
706000,4,8,23
706000,5,1,761
706000,5,2,210
706000,5,3,135
706000,5,4,38
706000,5,5,89
706000,5,6,187
706000,5,7,147
706000,5,8,46
706000,6,1,8138
706000,6,2,1880
706000,6,3,178
706000,6,4,573
706000,6,5,497
706000,6,6,727
706000,6,7,219
706000,6,8,786
706000,7,1,3547
706000,7,2,1062
706000,7,3,5
706000,7,4,970
706000,7,5,218
706000,7,6,309
706000,7,7,16
706000,7,8,498
706000,8,1,463
706000,8,2,582
706000,8,4,4499
706000,8,5,31
706000,8,6,68
706000,8,8,434
706000,9,1,25
706000,9,2,145
706000,9,3,2
706000,9,4,3962
706000,9,5,1
706000,9,6,20
706000,9,8,224
706000,10,1,1
706000,10,2,8
706000,10,4,1134
706000,10,6,8
706000,10,8,26
707000,1,3,2557
707000,2,3,2469
707000,3,3,1362
707000,4,1,495
707000,4,2,325
707000,4,3,709
707000,4,4,29
707000,4,5,44
707000,4,6,267
707000,4,7,744
707000,4,8,24
707000,5,1,861
707000,5,2,235
707000,5,3,150
707000,5,4,46
707000,5,5,104
707000,5,6,179
707000,5,7,154
707000,5,8,52
707000,6,1,6174
707000,6,2,1606
707000,6,3,169
707000,6,4,698
707000,6,5,420
707000,6,6,652
707000,6,7,228
707000,6,8,521
707000,7,1,2959
707000,7,2,931
707000,7,3,10
707000,7,4,1164
707000,7,5,215
707000,7,6,202
707000,7,7,19
707000,7,8,389
707000,8,1,405
707000,8,2,485
707000,8,3,4
707000,8,4,3968
707000,8,5,18
707000,8,6,48
707000,8,8,314
707000,9,1,18
707000,9,2,95
707000,9,3,6
707000,9,4,3205
707000,9,6,11
707000,9,8,146
707000,10,2,4
707000,10,4,1062
707000,10,6,3
707000,10,8,21
710000,1,3,4933
710000,2,3,4663
710000,3,3,2198
710000,4,1,707
710000,4,2,493
710000,4,3,618
710000,4,4,19
710000,4,5,54
710000,4,6,269
710000,4,7,958
710000,4,8,22
710000,5,1,1078
710000,5,2,221
710000,5,3,113
710000,5,4,41
710000,5,5,126
710000,5,6,176
710000,5,7,165
710000,5,8,42
710000,6,1,11646
710000,6,2,2225
710000,6,3,161
710000,6,4,554
710000,6,5,469
710000,6,6,663
710000,6,7,238
710000,6,8,722
710000,7,1,3677
710000,7,2,980
710000,7,3,2
710000,7,4,807
710000,7,5,160
710000,7,6,208
710000,7,7,10
710000,7,8,369
710000,8,1,421
710000,8,2,491
710000,8,3,3
710000,8,4,3679
710000,8,5,16
710000,8,6,41
710000,8,8,287
710000,9,1,22
710000,9,2,110
710000,9,3,1
710000,9,4,3378
710000,9,5,2
710000,9,6,4
710000,9,8,143
710000,10,2,7
710000,10,4,989
710000,10,6,6
710000,10,8,19
727000,1,3,2062
727000,2,3,1903
727000,3,3,918
727000,4,1,291
727000,4,2,276
727000,4,3,301
727000,4,4,16
727000,4,5,24
727000,4,6,154
727000,4,7,458
727000,4,8,8
727000,5,1,370
727000,5,2,110
727000,5,3,71
727000,5,4,16
727000,5,5,46
727000,5,6,102
727000,5,7,69
727000,5,8,21
727000,6,1,4614
727000,6,2,1052
727000,6,3,89
727000,6,4,287
727000,6,5,225
727000,6,6,363
727000,6,7,101
727000,6,8,347
727000,7,1,1973
727000,7,2,601
727000,7,3,1
727000,7,4,476
727000,7,5,84
727000,7,6,158
727000,7,7,2
727000,7,8,219
727000,8,1,231
727000,8,2,337
727000,8,3,2
727000,8,4,2305
727000,8,5,6
727000,8,6,35
727000,8,8,148
727000,9,1,6
727000,9,2,61
727000,9,4,1949
727000,9,5,1
727000,9,6,2
727000,9,8,70
727000,10,2,5
727000,10,4,650
727000,10,6,5
727000,10,8,6
730000,1,3,8331
730000,2,3,7653
730000,3,3,3551
730000,4,1,1569
730000,4,2,1254
730000,4,3,1496
730000,4,4,32
730000,4,5,213
730000,4,6,770
730000,4,7,2594
730000,4,8,50
730000,5,1,2999
730000,5,2,667
730000,5,3,510
730000,5,4,80
730000,5,5,435
730000,5,6,675
730000,5,7,729
730000,5,8,117
730000,6,1,19466
730000,6,2,4458
730000,6,3,497
730000,6,4,1827
730000,6,5,1197
730000,6,6,2424
730000,6,7,694
730000,6,8,1249
730000,7,1,7035
730000,7,2,2165
730000,7,3,14
730000,7,4,2417
730000,7,5,476
730000,7,6,587
730000,7,7,44
730000,7,8,586
730000,8,1,716
730000,8,2,904
730000,8,3,6
730000,8,4,8531
730000,8,5,51
730000,8,6,106
730000,8,8,394
730000,9,1,35
730000,9,2,198
730000,9,3,4
730000,9,4,7545
730000,9,5,2
730000,9,6,16
730000,9,8,216
730000,10,2,11
730000,10,4,2291
730000,10,6,10
730000,10,8,31
740000,1,3,9854
740000,2,3,8072
740000,3,3,3905
740000,4,1,1511
740000,4,2,1132
740000,4,3,1372
740000,4,4,51
740000,4,5,98
740000,4,6,638
740000,4,7,2377
740000,4,8,56
740000,5,1,2850
740000,5,2,589
740000,5,3,361
740000,5,4,82
740000,5,5,282
740000,5,6,423
740000,5,7,537
740000,5,8,105
740000,6,1,21367
740000,6,2,4189
740000,6,3,412
740000,6,4,1303
740000,6,5,1179
740000,6,6,1549
740000,6,7,592
740000,6,8,1402
740000,7,1,7395
740000,7,2,1999
740000,7,3,14
740000,7,4,2004
740000,7,5,386
740000,7,6,462
740000,7,7,40
740000,7,8,772
740000,8,1,802
740000,8,2,1013
740000,8,3,5
740000,8,4,8213
740000,8,5,35
740000,8,6,110
740000,8,8,600
740000,9,1,38
740000,9,2,180
740000,9,3,4
740000,9,4,6678
740000,9,6,17
740000,9,8,295
740000,10,1,2
740000,10,2,11
740000,10,3,1
740000,10,4,2007
740000,10,6,5
740000,10,8,25
741000,1,3,244
741000,2,3,232
741000,3,3,101
741000,4,1,31
741000,4,2,26
741000,4,3,18
741000,4,6,20
741000,4,7,17
741000,4,8,2
741000,5,1,47
741000,5,2,15
741000,5,3,6
741000,5,5,3
741000,5,6,13
741000,5,7,9
741000,5,8,3
741000,6,1,467
741000,6,2,213
741000,6,3,4
741000,6,4,41
741000,6,5,42
741000,6,6,69
741000,6,7,15
741000,6,8,98
741000,7,1,268
741000,7,2,133
741000,7,3,2
741000,7,4,129
741000,7,5,35
741000,7,6,38
741000,7,7,1
741000,7,8,92
741000,8,1,44
741000,8,2,66
741000,8,4,523
741000,8,5,1
741000,8,6,9
741000,8,8,64
741000,9,1,3
741000,9,2,13
741000,9,4,421
741000,9,6,5
741000,9,8,24
741000,10,2,2
741000,10,4,156
741000,10,6,3
741000,10,8,6
746000,1,3,7501
746000,2,3,6131
746000,3,3,2790
746000,4,1,773
746000,4,2,685
746000,4,3,792
746000,4,4,42
746000,4,5,58
746000,4,6,351
746000,4,7,1298
746000,4,8,21
746000,5,1,1214
746000,5,2,227
746000,5,3,139
746000,5,4,63
746000,5,5,126
746000,5,6,176
746000,5,7,186
746000,5,8,43
746000,6,1,15676
746000,6,2,2688
746000,6,3,214
746000,6,4,708
746000,6,5,649
746000,6,6,842
746000,6,7,308
746000,6,8,988
746000,7,1,4943
746000,7,2,1246
746000,7,3,9
746000,7,4,1007
746000,7,5,266
746000,7,6,236
746000,7,7,15
746000,7,8,457
746000,8,1,533
746000,8,2,666
746000,8,3,3
746000,8,4,4933
746000,8,5,14
746000,8,6,75
746000,8,8,343
746000,9,1,25
746000,9,2,147
746000,9,3,1
746000,9,4,4144
746000,9,5,1
746000,9,6,6
746000,9,8,170
746000,10,1,3
746000,10,2,7
746000,10,4,1170
746000,10,6,7
746000,10,8,22
751000,1,3,30273
751000,2,3,23780
751000,3,3,10367
751000,4,1,6885
751000,4,2,9484
751000,4,3,14992
751000,4,4,162
751000,4,5,702
751000,4,6,3266
751000,4,7,18421
751000,4,8,314
751000,5,1,18830
751000,5,2,4869
751000,5,3,6867
751000,5,4,267
751000,5,5,2491
751000,5,6,2800
751000,5,7,8725
751000,5,8,544
751000,6,1,65128
751000,6,2,13393
751000,6,3,2381
751000,6,4,5655
751000,6,5,4727
751000,6,6,7709
751000,6,7,2699
751000,6,8,4177
751000,7,1,19080
751000,7,2,5557
751000,7,3,43
751000,7,4,7261
751000,7,5,1239
751000,7,6,1522
751000,7,7,89
751000,7,8,1991
751000,8,1,2516
751000,8,2,2639
751000,8,3,22
751000,8,4,22747
751000,8,5,122
751000,8,6,369
751000,8,8,1215
751000,9,1,107
751000,9,2,515
751000,9,3,14
751000,9,4,18111
751000,9,5,3
751000,9,6,72
751000,9,8,444
751000,10,1,15
751000,10,2,29
751000,10,3,1
751000,10,4,5826
751000,10,6,45
751000,10,8,40
756000,1,3,3696
756000,2,3,3710
756000,3,3,1686
756000,4,1,759
756000,4,2,415
756000,4,3,546
756000,4,4,20
756000,4,5,86
756000,4,6,329
756000,4,7,912
756000,4,8,15
756000,5,1,1192
756000,5,2,250
756000,5,3,96
756000,5,4,35
756000,5,5,125
756000,5,6,235
756000,5,7,195
756000,5,8,44
756000,6,1,8613
756000,6,2,1928
756000,6,3,179
756000,6,4,601
756000,6,5,514
756000,6,6,990
756000,6,7,267
756000,6,8,537
756000,7,1,3013
756000,7,2,971
756000,7,3,3
756000,7,4,942
756000,7,5,160
756000,7,6,247
756000,7,7,15
756000,7,8,323
756000,8,1,351
756000,8,2,456
756000,8,3,2
756000,8,4,3509
756000,8,5,12
756000,8,6,57
756000,8,8,266
756000,9,1,28
756000,9,2,93
756000,9,3,1
756000,9,4,2998
756000,9,6,4
756000,9,8,154
756000,10,1,1
756000,10,2,3
756000,10,3,1
756000,10,4,929
756000,10,6,5
756000,10,8,19
760000,1,3,4576
760000,2,3,4469
760000,3,3,2339
760000,4,1,1126
760000,4,2,610
760000,4,3,545
760000,4,4,39
760000,4,5,74
760000,4,6,398
760000,4,7,1434
760000,4,8,21
760000,5,1,1510
760000,5,2,397
760000,5,3,114
760000,5,4,63
760000,5,5,112
760000,5,6,267
760000,5,7,214
760000,5,8,37
760000,6,1,10145
760000,6,2,2806
760000,6,3,140
760000,6,4,858
760000,6,5,491
760000,6,6,879
760000,6,7,279
760000,6,8,812
760000,7,1,4229
760000,7,2,1476
760000,7,3,8
760000,7,4,1388
760000,7,5,192
760000,7,6,284
760000,7,7,19
760000,7,8,568
760000,8,1,499
760000,8,2,800
760000,8,3,3
760000,8,4,5083
760000,8,5,24
760000,8,6,82
760000,8,8,463
760000,9,1,23
760000,9,2,138
760000,9,3,2
760000,9,4,4442
760000,9,5,1
760000,9,6,10
760000,9,8,230
760000,10,2,5
760000,10,4,1591
760000,10,6,8
760000,10,8,24
766000,1,3,4051
766000,2,3,3989
766000,3,3,1966
766000,4,1,769
766000,4,2,489
766000,4,3,476
766000,4,4,55
766000,4,5,107
766000,4,6,280
766000,4,7,1031
766000,4,8,22
766000,5,1,1288
766000,5,2,275
766000,5,3,102
766000,5,4,45
766000,5,5,127
766000,5,6,174
766000,5,7,144
766000,5,8,50
766000,6,1,10161
766000,6,2,2348
766000,6,3,133
766000,6,4,564
766000,6,5,558
766000,6,6,576
766000,6,7,225
766000,6,8,703
766000,7,1,3929
766000,7,2,1151
766000,7,3,4
766000,7,4,887
766000,7,5,228
766000,7,6,229
766000,7,7,8
766000,7,8,423
766000,8,1,481
766000,8,2,581
766000,8,3,3
766000,8,4,3761
766000,8,5,9
766000,8,6,68
766000,8,8,325
766000,9,1,27
766000,9,2,111
766000,9,4,3310
766000,9,6,10
766000,9,8,166
766000,10,1,1
766000,10,2,8
766000,10,4,1157
766000,10,6,3
766000,10,8,22
773000,1,3,1436
773000,2,3,1468
773000,3,3,762
773000,4,1,310
773000,4,2,173
773000,4,3,213
773000,4,4,13
773000,4,5,34
773000,4,6,145
773000,4,7,478
773000,4,8,9
773000,5,1,478
773000,5,2,125
773000,5,3,43
773000,5,4,24
773000,5,5,51
773000,5,6,102
773000,5,7,75
773000,5,8,14
773000,6,1,3161
773000,6,2,940
773000,6,3,70
773000,6,4,390
773000,6,5,195
773000,6,6,277
773000,6,7,105
773000,6,8,290
773000,7,1,1457
773000,7,2,580
773000,7,3,8
773000,7,4,637
773000,7,5,121
773000,7,6,89
773000,7,7,4
773000,7,8,197
773000,8,1,154
773000,8,2,265
773000,8,4,2182
773000,8,5,5
773000,8,6,36
773000,8,8,210
773000,9,1,14
773000,9,2,53
773000,9,4,1791
773000,9,6,2
773000,9,8,105
773000,10,2,3
773000,10,4,621
773000,10,6,2
773000,10,8,14
779000,1,3,3175
779000,2,3,3434
779000,3,3,1652
779000,4,1,783
779000,4,2,503
779000,4,3,560
779000,4,4,45
779000,4,5,80
779000,4,6,317
779000,4,7,999
