ZoneID0,AgeID,IncomeID,Val
259000,7,9,146
259000,7,10,149
259000,8,0,88
259000,8,1,190
259000,8,2,2068
259000,8,3,2138
259000,8,4,944
259000,8,5,383
259000,8,6,167
259000,8,7,55
259000,8,8,29
259000,8,9,34
259000,8,10,39
259000,9,0,55
259000,9,1,160
259000,9,2,2683
259000,9,3,1568
259000,9,4,610
259000,9,5,160
259000,9,6,61
259000,9,7,27
259000,9,8,17
259000,9,9,5
259000,9,10,12
259000,10,0,13
259000,10,1,38
259000,10,2,639
259000,10,3,374
259000,10,4,145
259000,10,5,38
259000,10,6,15
259000,10,7,6
259000,10,8,4
259000,10,9,1
259000,10,10,3
260000,1,0,2140
260000,1,1,0
260000,1,2,0
260000,1,3,0
260000,1,4,0
260000,1,5,0
260000,1,6,0
260000,1,7,0
260000,1,8,0
260000,1,9,0
260000,1,10,0
260000,2,0,2219
260000,2,1,0
260000,2,2,0
260000,2,3,0
260000,2,4,0
260000,2,5,0
260000,2,6,0
260000,2,7,0
260000,2,8,0
260000,2,9,0
260000,2,10,0
260000,3,0,212
260000,3,1,846
260000,3,2,0
260000,3,3,0
260000,3,4,0
260000,3,5,0
260000,3,6,0
260000,3,7,0
260000,3,8,0
260000,3,9,0
260000,3,10,0
260000,4,0,0
260000,4,1,962
260000,4,2,643
260000,4,3,260
260000,4,4,69
260000,4,5,14
260000,4,6,0
260000,4,7,0
260000,4,8,0
260000,4,9,0
260000,4,10,0
260000,5,0,58
260000,5,1,119
260000,5,2,348
260000,5,3,466
260000,5,4,204
260000,5,5,52
260000,5,6,16
260000,5,7,0
260000,5,8,0
260000,5,9,0
260000,5,10,0
260000,6,0,291
260000,6,1,406
260000,6,2,1340
260000,6,3,3035
260000,6,4,2151
260000,6,5,1034
260000,6,6,382
260000,6,7,172
260000,6,8,84
260000,6,9,76
260000,6,10,52
260000,7,0,177
260000,7,1,183
260000,7,2,739
260000,7,3,1769
260000,7,4,1183
260000,7,5,533
260000,7,6,212
260000,7,7,92
260000,7,8,46
260000,7,9,34
260000,7,10,51
260000,8,0,71
260000,8,1,124
260000,8,2,1585
260000,8,3,1640
260000,8,4,687
260000,8,5,245
260000,8,6,101
260000,8,7,52
260000,8,8,20
260000,8,9,13
260000,8,10,13
260000,9,0,34
260000,9,1,88
260000,9,2,1700
260000,9,3,1044
260000,9,4,388
260000,9,5,103
260000,9,6,30
260000,9,7,23
260000,9,8,6
260000,9,9,8
260000,9,10,8
260000,10,0,8
260000,10,1,21
260000,10,2,403
260000,10,3,248
260000,10,4,92
260000,10,5,24
260000,10,6,7
260000,10,7,5
260000,10,8,1
260000,10,9,2
260000,10,10,2
265000,1,0,7524
265000,1,1,0
265000,1,2,0
265000,1,3,0
265000,1,4,0
265000,1,5,0
265000,1,6,0
265000,1,7,0
265000,1,8,0
265000,1,9,0
265000,1,10,0
265000,2,0,7427
265000,2,1,0
265000,2,2,0
265000,2,3,0
265000,2,4,0
265000,2,5,0
265000,2,6,0
265000,2,7,0
265000,2,8,0
265000,2,9,0
265000,2,10,0
265000,3,0,854
265000,3,1,2806
265000,3,2,0
265000,3,3,0
265000,3,4,0
265000,3,5,0
265000,3,6,0
265000,3,7,0
265000,3,8,0
265000,3,9,0
265000,3,10,0
265000,4,0,0
265000,4,1,4107
265000,4,2,2935
265000,4,3,806
265000,4,4,131
265000,4,5,35
265000,4,6,10
265000,4,7,0
265000,4,8,0
265000,4,9,0
265000,4,10,0
265000,5,0,157
265000,5,1,645
265000,5,2,1556
265000,5,3,1598
265000,5,4,697
265000,5,5,227
265000,5,6,50
265000,5,7,18
265000,5,8,14
265000,5,9,0
265000,5,10,0
265000,6,0,834
265000,6,1,1043
265000,6,2,3283
265000,6,3,7293
265000,6,4,6391
265000,6,5,3936
265000,6,6,2057
265000,6,7,1195
265000,6,8,688
265000,6,9,681
265000,6,10,792
265000,7,0,337
265000,7,1,430
265000,7,2,1475
265000,7,3,3304
265000,7,4,2741
265000,7,5,1672
265000,7,6,916
265000,7,7,547
265000,7,8,328
265000,7,9,298
265000,7,10,379
265000,8,0,145
265000,8,1,319
265000,8,2,2529
265000,8,3,2869
265000,8,4,1640
265000,8,5,718
265000,8,6,356
265000,8,7,166
265000,8,8,94
265000,8,9,78
265000,8,10,96
265000,9,0,77
265000,9,1,220
265000,9,2,3038
265000,9,3,2046
265000,9,4,1087
265000,9,5,374
265000,9,6,130
265000,9,7,74
265000,9,8,32
265000,9,9,29
265000,9,10,31
265000,10,0,23
265000,10,1,64
265000,10,2,886
265000,10,3,597
265000,10,4,317
265000,10,5,109
265000,10,6,38
265000,10,7,21
265000,10,8,9
265000,10,9,8
265000,10,10,9
269000,1,0,2539
269000,1,1,0
269000,1,2,0
269000,1,3,0
269000,1,4,0
269000,1,5,0
269000,1,6,0
269000,1,7,0
269000,1,8,0
269000,1,9,0
269000,1,10,0
269000,2,0,2175
269000,2,1,0
269000,2,2,0
269000,2,3,0
269000,2,4,0
269000,2,5,0
269000,2,6,0
269000,2,7,0
269000,2,8,0
269000,2,9,0
269000,2,10,0
269000,3,0,162
269000,3,1,831
269000,3,2,0
269000,3,3,0
269000,3,4,0
269000,3,5,0
269000,3,6,0
269000,3,7,0
269000,3,8,0
269000,3,9,0
269000,3,10,0
269000,4,0,0
269000,4,1,878
269000,4,2,493
269000,4,3,159
269000,4,4,42
269000,4,5,0
269000,4,6,0
269000,4,7,0
269000,4,8,0
269000,4,9,0
269000,4,10,0
269000,5,0,36
269000,5,1,93
269000,5,2,235
269000,5,3,363
269000,5,4,160
269000,5,5,51
269000,5,6,23
269000,5,7,7
269000,5,8,0
269000,5,9,5
269000,5,10,0
269000,6,0,196
269000,6,1,292
269000,6,2,835
269000,6,3,2046
269000,6,4,1855
269000,6,5,1130
269000,6,6,628
269000,6,7,340
269000,6,8,222
269000,6,9,211
269000,6,10,245
269000,7,0,110
269000,7,1,112
269000,7,2,352
269000,7,3,838
269000,7,4,684
269000,7,5,378
269000,7,6,200
269000,7,7,146
269000,7,8,87
269000,7,9,89
269000,7,10,118
269000,8,0,35
269000,8,1,102
269000,8,2,727
269000,8,3,721
269000,8,4,403
269000,8,5,197
269000,8,6,80
269000,8,7,35
269000,8,8,14
269000,8,9,29
269000,8,10,21
269000,9,0,35
269000,9,1,66
269000,9,2,947
269000,9,3,568
269000,9,4,300
269000,9,5,83
269000,9,6,30
269000,9,7,12
269000,9,8,7
269000,9,9,0
269000,9,10,0
269000,10,0,8
269000,10,1,14
269000,10,2,203
269000,10,3,121
269000,10,4,64
269000,10,5,18
269000,10,6,7
269000,10,7,2
269000,10,8,1
269000,10,9,0
269000,10,10,0
270000,1,0,2799
270000,1,1,0
270000,1,2,0
270000,1,3,0
270000,1,4,0
270000,1,5,0
270000,1,6,0
270000,1,7,0
270000,1,8,0
270000,1,9,0
270000,1,10,0
270000,2,0,2935
270000,2,1,0
270000,2,2,0
270000,2,3,0
270000,2,4,0
270000,2,5,0
270000,2,6,0
270000,2,7,0
270000,2,8,0
270000,2,9,0
270000,2,10,0
270000,3,0,326
270000,3,1,1254
270000,3,2,0
270000,3,3,0
270000,3,4,0
270000,3,5,0
270000,3,6,0
270000,3,7,0
270000,3,8,0
270000,3,9,0
270000,3,10,0
270000,4,0,0
270000,4,1,1237
270000,4,2,815
270000,4,3,323
270000,4,4,78
270000,4,5,12
270000,4,6,0
270000,4,7,0
270000,4,8,0
270000,4,9,0
270000,4,10,0
270000,5,0,79
270000,5,1,178
270000,5,2,419
270000,5,3,510
270000,5,4,210
270000,5,5,56
270000,5,6,16
270000,5,7,0
270000,5,8,0
270000,5,9,0
270000,5,10,0
270000,6,0,506
270000,6,1,545
270000,6,2,1640
270000,6,3,3521
270000,6,4,2659
270000,6,5,1377
270000,6,6,569
270000,6,7,292
270000,6,8,161
270000,6,9,142
270000,6,10,154
270000,7,0,303
270000,7,1,303
270000,7,2,992
270000,7,3,2081
270000,7,4,1534
270000,7,5,820
270000,7,6,364
270000,7,7,198
270000,7,8,102
270000,7,9,111
270000,7,10,125
270000,8,0,137
270000,8,1,258
270000,8,2,1896
270000,8,3,1830
270000,8,4,978
270000,8,5,437
270000,8,6,199
270000,8,7,86
270000,8,8,44
270000,8,9,50
270000,8,10,58
270000,9,0,94
270000,9,1,151
270000,9,2,2121
270000,9,3,1299
270000,9,4,661
270000,9,5,193
270000,9,6,86
270000,9,7,47
270000,9,8,18
270000,9,9,17
270000,9,10,18
270000,10,0,22
270000,10,1,36
270000,10,2,507
270000,10,3,311
270000,10,4,158
270000,10,5,46
270000,10,6,20
270000,10,7,11
270000,10,8,4
270000,10,9,4
270000,10,10,4
306000,1,0,1876
306000,1,1,0
306000,1,2,0
306000,1,3,0
306000,1,4,0
306000,1,5,0
306000,1,6,0
306000,1,7,0
306000,1,8,0
306000,1,9,0
306000,1,10,0
306000,2,0,2115
306000,2,1,0
306000,2,2,0
306000,2,3,0
306000,2,4,0
306000,2,5,0
306000,2,6,0
306000,2,7,0
306000,2,8,0
306000,2,9,0
306000,2,10,0
306000,3,0,199
306000,3,1,846
306000,3,2,0
306000,3,3,0
306000,3,4,0
306000,3,5,0
306000,3,6,0
306000,3,7,0
306000,3,8,0
306000,3,9,0
306000,3,10,0
306000,4,0,0
306000,4,1,851
306000,4,2,699
306000,4,3,257
306000,4,4,62
306000,4,5,13
306000,4,6,0
306000,4,7,0
306000,4,8,0
306000,4,9,0
306000,4,10,0
306000,5,0,41
306000,5,1,125
306000,5,2,394
306000,5,3,474
306000,5,4,153
306000,5,5,52
306000,5,6,13
306000,5,7,0
306000,5,8,0
306000,5,9,0
306000,5,10,0
306000,6,0,337
306000,6,1,397
306000,6,2,1671
306000,6,3,3241
306000,6,4,1663
306000,6,5,747
306000,6,6,275
306000,6,7,120
306000,6,8,49
306000,6,9,49
306000,6,10,53
306000,7,0,204
306000,7,1,233
306000,7,2,1052
306000,7,3,2045
306000,7,4,1046
306000,7,5,494
306000,7,6,172
306000,7,7,84
306000,7,8,46
306000,7,9,33
306000,7,10,40
306000,8,0,90
306000,8,1,119
306000,8,2,2178
306000,8,3,1936
306000,8,4,798
306000,8,5,277
306000,8,6,93
306000,8,7,39
306000,8,8,22
306000,8,9,21
306000,8,10,30
306000,9,0,46
306000,9,1,79
306000,9,2,2150
306000,9,3,1144
306000,9,4,510
306000,9,5,121
306000,9,6,42
306000,9,7,22
306000,9,8,0
306000,9,9,11
306000,9,10,0
306000,10,0,12
306000,10,1,20
306000,10,2,535
306000,10,3,285
306000,10,4,127
306000,10,5,30
306000,10,6,11
306000,10,7,5
306000,10,8,0
306000,10,9,3
306000,10,10,0
316000,1,0,6021
316000,1,1,0
316000,1,2,0
316000,1,3,0
316000,1,4,0
316000,1,5,0
316000,1,6,0
316000,1,7,0
316000,1,8,0
316000,1,9,0
316000,1,10,0
316000,2,0,5892
316000,2,1,0
316000,2,2,0
316000,2,3,0
316000,2,4,0
316000,2,5,0
316000,2,6,0
316000,2,7,0
316000,2,8,0
316000,2,9,0
316000,2,10,0
316000,3,0,637
316000,3,1,2260
316000,3,2,0
316000,3,3,0
316000,3,4,0
316000,3,5,0
316000,3,6,0
316000,3,7,0
316000,3,8,0
316000,3,9,0
316000,3,10,0
316000,4,0,0
316000,4,1,2627
316000,4,2,1827
316000,4,3,658
316000,4,4,155
316000,4,5,34
316000,4,6,11
316000,4,7,0
316000,4,8,0
316000,4,9,0
316000,4,10,0
316000,5,0,116
316000,5,1,409
316000,5,2,1061
316000,5,3,1281
316000,5,4,547
316000,5,5,167
316000,5,6,50
316000,5,7,12
316000,5,8,0
316000,5,9,0
316000,5,10,0
316000,6,0,658
316000,6,1,969
316000,6,2,3628
316000,6,3,7426
316000,6,4,5155
316000,6,5,2516
316000,6,6,1121
316000,6,7,539
316000,6,8,300
316000,6,9,266
316000,6,10,237
316000,7,0,287
316000,7,1,384
316000,7,2,1767
316000,7,3,3595
316000,7,4,2178
316000,7,5,1243
316000,7,6,539
316000,7,7,256
316000,7,8,167
316000,7,9,139
316000,7,10,163
316000,8,0,128
316000,8,1,227
316000,8,2,2944
316000,8,3,2950
316000,8,4,1353
316000,8,5,527
316000,8,6,228
316000,8,7,102
316000,8,8,48
316000,8,9,63
316000,8,10,59
316000,9,0,64
316000,9,1,132
316000,9,2,3017
316000,9,3,1621
316000,9,4,751
316000,9,5,211
316000,9,6,75
316000,9,7,26
316000,9,8,20
316000,9,9,10
316000,9,10,17
316000,10,0,17
316000,10,1,35
316000,10,2,796
316000,10,3,428
316000,10,4,198
316000,10,5,56
316000,10,6,20
316000,10,7,7
316000,10,8,5
316000,10,9,3
316000,10,10,4
320000,1,0,2834
320000,1,1,0
320000,1,2,0
320000,1,3,0
320000,1,4,0
320000,1,5,0
320000,1,6,0
320000,1,7,0
320000,1,8,0
320000,1,9,0
320000,1,10,0
320000,2,0,2709
320000,2,1,0
320000,2,2,0
320000,2,3,0
320000,2,4,0
320000,2,5,0
320000,2,6,0
320000,2,7,0
320000,2,8,0
320000,2,9,0
320000,2,10,0
320000,3,0,333
320000,3,1,1093
320000,3,2,0
320000,3,3,0
320000,3,4,0
320000,3,5,0
320000,3,6,0
320000,3,7,0
320000,3,8,0
320000,3,9,0
320000,3,10,0
320000,4,0,0
320000,4,1,1223
320000,4,2,786
320000,4,3,313
320000,4,4,77
320000,4,5,10
320000,4,6,0
320000,4,7,0
320000,4,8,0
320000,4,9,0
320000,4,10,0
320000,5,0,81
320000,5,1,186
320000,5,2,478
320000,5,3,670
320000,5,4,234
320000,5,5,71
320000,5,6,20
320000,5,7,7
320000,5,8,0
320000,5,9,0
320000,5,10,0
320000,6,0,378
320000,6,1,601
320000,6,2,1962
320000,6,3,4110
320000,6,4,2486
320000,6,5,1149
320000,6,6,482
320000,6,7,228
320000,6,8,104
320000,6,9,99
320000,6,10,97
320000,7,0,187
320000,7,1,229
320000,7,2,966
320000,7,3,2137
320000,7,4,1184
320000,7,5,548
320000,7,6,265
320000,7,7,95
320000,7,8,52
320000,7,9,63
320000,7,10,67
320000,8,0,67
320000,8,1,119
320000,8,2,1701
320000,8,3,1653
320000,8,4,653
320000,8,5,244
320000,8,6,103
320000,8,7,44
320000,8,8,21
320000,8,9,17
320000,8,10,20
320000,9,0,33
320000,9,1,90
320000,9,2,1686
320000,9,3,925
320000,9,4,338
320000,9,5,89
320000,9,6,28
320000,9,7,6
320000,9,8,0
320000,9,9,9
320000,9,10,0
320000,10,0,9
320000,10,1,25
320000,10,2,465
320000,10,3,255
320000,10,4,93
320000,10,5,25
320000,10,6,8
320000,10,7,2
320000,10,8,0
320000,10,9,2
320000,10,10,0
326000,1,0,3445
326000,1,1,0
326000,1,2,0
326000,1,3,0
326000,1,4,0
326000,1,5,0
326000,1,6,0
326000,1,7,0
326000,1,8,0
326000,1,9,0
326000,1,10,0
326000,2,0,3568
326000,2,1,0
326000,2,2,0
326000,2,3,0
326000,2,4,0
326000,2,5,0
326000,2,6,0
326000,2,7,0
326000,2,8,0
326000,2,9,0
326000,2,10,0
326000,3,0,413
326000,3,1,1403
326000,3,2,0
326000,3,3,0
326000,3,4,0
326000,3,5,0
326000,3,6,0
326000,3,7,0
326000,3,8,0
326000,3,9,0
326000,3,10,0
326000,4,0,0
326000,4,1,1537
326000,4,2,1153
326000,4,3,454
326000,4,4,119
326000,4,5,37
326000,4,6,0
326000,4,7,0
326000,4,8,0
326000,4,9,0
326000,4,10,0
326000,5,0,75
326000,5,1,225
326000,5,2,653
326000,5,3,772
326000,5,4,318
326000,5,5,170
326000,5,6,36
326000,5,7,14
326000,5,8,0
326000,5,9,0
326000,5,10,0
326000,6,0,456
326000,6,1,585
326000,6,2,2390
326000,6,3,4612
326000,6,4,3047
326000,6,5,1796
326000,6,6,735
326000,6,7,308
326000,6,8,135
326000,6,9,111
326000,6,10,66
326000,7,0,229
326000,7,1,263
326000,7,2,1367
326000,7,3,2580
326000,7,4,1558
326000,7,5,883
326000,7,6,316
326000,7,7,165
326000,7,8,75
326000,7,9,63
326000,7,10,68
326000,8,0,109
326000,8,1,164
326000,8,2,2488
326000,8,3,2298
326000,8,4,877
326000,8,5,318
326000,8,6,130
326000,8,7,57
326000,8,8,35
326000,8,9,26
326000,8,10,19
326000,9,0,40
326000,9,1,89
326000,9,2,2533
326000,9,3,1263
326000,9,4,495
326000,9,5,128
326000,9,6,46
326000,9,7,21
326000,9,8,10
326000,9,9,4
326000,9,10,13
326000,10,0,11
326000,10,1,24
326000,10,2,676
326000,10,3,337
326000,10,4,132
326000,10,5,34
326000,10,6,12
326000,10,7,6
326000,10,8,3
326000,10,9,1
326000,10,10,3
329000,1,0,3051
329000,1,1,0
329000,1,2,0
329000,1,3,0
329000,1,4,0
329000,1,5,0
329000,1,6,0
329000,1,7,0
329000,1,8,0
329000,1,9,0
329000,1,10,0
329000,2,0,2794
329000,2,1,0
329000,2,2,0
329000,2,3,0
329000,2,4,0
329000,2,5,0
329000,2,6,0
329000,2,7,0
329000,2,8,0
329000,2,9,0
329000,2,10,0
329000,3,0,308
329000,3,1,1053
329000,3,2,0
329000,3,3,0
329000,3,4,0
329000,3,5,0
329000,3,6,0
329000,3,7,0
329000,3,8,0
329000,3,9,0
329000,3,10,0
329000,4,0,0
329000,4,1,1218
329000,4,2,1016
329000,4,3,359
329000,4,4,84
329000,4,5,20
329000,4,6,5
329000,4,7,0
329000,4,8,0
329000,4,9,0
329000,4,10,0
329000,5,0,75
329000,5,1,215
329000,5,2,593
329000,5,3,739
329000,5,4,314
329000,5,5,101
329000,5,6,25
329000,5,7,10
329000,5,8,0
329000,5,9,0
329000,5,10,0
329000,6,0,415
329000,6,1,560
329000,6,2,1945
329000,6,3,4061
329000,6,4,2727
329000,6,5,1321
329000,6,6,543
329000,6,7,261
329000,6,8,139
329000,6,9,143
329000,6,10,85
329000,7,0,139
329000,7,1,172
329000,7,2,832
329000,7,3,1712
329000,7,4,1079
329000,7,5,500
329000,7,6,215
329000,7,7,111
329000,7,8,68
329000,7,9,64
329000,7,10,63
329000,8,0,34
329000,8,1,96
329000,8,2,1271
329000,8,3,1185
329000,8,4,542
329000,8,5,211
329000,8,6,96
329000,8,7,31
329000,8,8,21
329000,8,9,17
329000,8,10,28
329000,9,0,25
329000,9,1,76
329000,9,2,1333
329000,9,3,693
329000,9,4,258
329000,9,5,59
329000,9,6,24
329000,9,7,8
329000,9,8,5
329000,9,9,8
329000,9,10,9
329000,10,0,8
329000,10,1,22
329000,10,2,394
329000,10,3,205
329000,10,4,76
329000,10,5,18
329000,10,6,7
329000,10,7,3
329000,10,8,2
329000,10,9,3
329000,10,10,3
330000,1,0,6248
330000,1,1,0
330000,1,2,0
330000,1,3,0
330000,1,4,0
330000,1,5,0
330000,1,6,0
330000,1,7,0
330000,1,8,0
330000,1,9,0
330000,1,10,0
330000,2,0,5633
330000,2,1,0
330000,2,2,0
330000,2,3,0
330000,2,4,0
330000,2,5,0
330000,2,6,0
330000,2,7,0
330000,2,8,0
330000,2,9,0
330000,2,10,0
330000,3,0,698
330000,3,1,2117
330000,3,2,0
330000,3,3,0
330000,3,4,0
330000,3,5,0
330000,3,6,0
330000,3,7,0
330000,3,8,0
330000,3,9,0
330000,3,10,0
330000,4,0,0
330000,4,1,2912
330000,4,2,2458
330000,4,3,892
330000,4,4,210
330000,4,5,65
330000,4,6,0
330000,4,7,0
330000,4,8,0
330000,4,9,0
330000,4,10,0
330000,5,0,100
330000,5,1,560
330000,5,2,1584
330000,5,3,1821
330000,5,4,733
330000,5,5,174
330000,5,6,60
330000,5,7,14
330000,5,8,8
330000,5,9,0
330000,5,10,0
330000,6,0,742
330000,6,1,1057
330000,6,2,4531
330000,6,3,8433
330000,6,4,4972
330000,6,5,2438
330000,6,6,903
330000,6,7,428
330000,6,8,195
330000,6,9,153
330000,6,10,142
330000,7,0,288
330000,7,1,393
330000,7,2,2148
330000,7,3,4151
330000,7,4,2289
330000,7,5,1156
330000,7,6,440
330000,7,7,194
330000,7,8,96
330000,7,9,101
330000,7,10,92
330000,8,0,116
330000,8,1,217
330000,8,2,3358
330000,8,3,3342
330000,8,4,1388
330000,8,5,510
330000,8,6,196
330000,8,7,77
330000,8,8,41
330000,8,9,37
330000,8,10,40
330000,9,0,53
330000,9,1,126
330000,9,2,3474
330000,9,3,2016
330000,9,4,828
330000,9,5,239
330000,9,6,67
330000,9,7,25
330000,9,8,8
330000,9,9,10
330000,9,10,13
330000,10,0,15
330000,10,1,35
330000,10,2,971
330000,10,3,564
330000,10,4,231
330000,10,5,67
330000,10,6,19
330000,10,7,7
330000,10,8,2
330000,10,9,3
330000,10,10,4
336000,1,0,1799
336000,1,1,0
336000,1,2,0
336000,1,3,0
336000,1,4,0
336000,1,5,0
336000,1,6,0
336000,1,7,0
336000,1,8,0
336000,1,9,0
336000,1,10,0
336000,2,0,1787
336000,2,1,0
336000,2,2,0
336000,2,3,0
336000,2,4,0
336000,2,5,0
336000,2,6,0
336000,2,7,0
336000,2,8,0
336000,2,9,0
336000,2,10,0
336000,3,0,170
336000,3,1,679
336000,3,2,0
336000,3,3,0
336000,3,4,0
336000,3,5,0
336000,3,6,0
336000,3,7,0
336000,3,8,0
336000,3,9,0
336000,3,10,0
336000,4,0,0
336000,4,1,675
336000,4,2,470
336000,4,3,175
336000,4,4,41
336000,4,5,9
336000,4,6,0
336000,4,7,0
336000,4,8,0
336000,4,9,0
336000,4,10,0
336000,5,0,25
336000,5,1,101
336000,5,2,260
336000,5,3,326
336000,5,4,124
336000,5,5,33
336000,5,6,8
336000,5,7,0
336000,5,8,0
336000,5,9,0
336000,5,10,0
336000,6,0,245
336000,6,1,267
336000,6,2,1098
336000,6,3,2300
336000,6,4,1639
336000,6,5,805
336000,6,6,342
336000,6,7,189
336000,6,8,82
336000,6,9,76
336000,6,10,61
336000,7,0,141
336000,7,1,146
336000,7,2,613
336000,7,3,1286
336000,7,4,796
336000,7,5,436
336000,7,6,154
336000,7,7,85
336000,7,8,50
336000,7,9,42
336000,7,10,52
336000,8,0,65
336000,8,1,92
336000,8,2,1136
336000,8,3,1090
336000,8,4,455
336000,8,5,178
336000,8,6,63
336000,8,7,26
336000,8,8,20
336000,8,9,12
336000,8,10,19
336000,9,0,35
336000,9,1,59
336000,9,2,1226
336000,9,3,622
336000,9,4,273
336000,9,5,76
336000,9,6,31
336000,9,7,12
336000,9,8,7
336000,9,9,6
336000,9,10,4
336000,10,0,9
336000,10,1,15
336000,10,2,312
336000,10,3,158
336000,10,4,70
336000,10,5,19
336000,10,6,8
336000,10,7,3
336000,10,8,2
336000,10,9,1
336000,10,10,1
340000,1,0,2538
340000,1,1,0
340000,1,2,0
340000,1,3,0
340000,1,4,0
340000,1,5,0
340000,1,6,0
340000,1,7,0
340000,1,8,0
340000,1,9,0
340000,1,10,0
340000,2,0,2436
340000,2,1,0
340000,2,2,0
340000,2,3,0
340000,2,4,0
340000,2,5,0
340000,2,6,0
340000,2,7,0
340000,2,8,0
340000,2,9,0
340000,2,10,0
340000,3,0,293
340000,3,1,948
340000,3,2,0
340000,3,3,0
340000,3,4,0
340000,3,5,0
340000,3,6,0
340000,3,7,0
340000,3,8,0
340000,3,9,0
340000,3,10,0
340000,4,0,0
340000,4,1,973
340000,4,2,613
340000,4,3,265
340000,4,4,52
340000,4,5,19
340000,4,6,0
340000,4,7,0
340000,4,8,0
340000,4,9,0
340000,4,10,0
340000,5,0,38
340000,5,1,143
340000,5,2,398
340000,5,3,485
340000,5,4,188
340000,5,5,63
340000,5,6,13
340000,5,7,0
340000,5,8,0
340000,5,9,0
340000,5,10,0
340000,6,0,306
340000,6,1,433
340000,6,2,1577
340000,6,3,3100
340000,6,4,2129
340000,6,5,1047
340000,6,6,445
340000,6,7,198
340000,6,8,107
340000,6,9,96
340000,6,10,94
340000,7,0,146
340000,7,1,186
340000,7,2,746
340000,7,3,1617
340000,7,4,1002
340000,7,5,496
340000,7,6,206
340000,7,7,100
340000,7,8,73
340000,7,9,54
340000,7,10,54
340000,8,0,50
340000,8,1,97
340000,8,2,1229
340000,8,3,1205
340000,8,4,561
340000,8,5,217
340000,8,6,78
340000,8,7,37
340000,8,8,29
340000,8,9,26
340000,8,10,24
340000,9,0,33
340000,9,1,66
340000,9,2,1236
340000,9,3,713
340000,9,4,281
340000,9,5,93
340000,9,6,31
340000,9,7,11
340000,9,8,7
340000,9,9,7
340000,9,10,8
340000,10,0,10
340000,10,1,20
340000,10,2,362
340000,10,3,209
340000,10,4,82
340000,10,5,27
340000,10,6,9
340000,10,7,3
340000,10,8,2
340000,10,9,2
340000,10,10,2
350000,1,0,2696
350000,1,1,0
350000,1,2,0
350000,1,3,0
350000,1,4,0
350000,1,5,0
350000,1,6,0
350000,1,7,0
350000,1,8,0
350000,1,9,0
350000,1,10,0
350000,2,0,2491
350000,2,1,0
350000,2,2,0
350000,2,3,0
350000,2,4,0
350000,2,5,0
350000,2,6,0
350000,2,7,0
350000,2,8,0
350000,2,9,0
350000,2,10,0
350000,3,0,236
350000,3,1,947
350000,3,2,0
350000,3,3,0
350000,3,4,0
350000,3,5,0
350000,3,6,0
350000,3,7,0
350000,3,8,0
350000,3,9,0
350000,3,10,0
350000,4,0,0
350000,4,1,1001
350000,4,2,541
350000,4,3,176
350000,4,4,35
350000,4,5,0
350000,4,6,0
350000,4,7,0
350000,4,8,0
350000,4,9,0
350000,4,10,0
350000,5,0,39
350000,5,1,91
350000,5,2,247
350000,5,3,341
350000,5,4,138
350000,5,5,61
350000,5,6,10
350000,5,7,0
350000,5,8,0
350000,5,9,0
350000,5,10,0
350000,6,0,306
350000,6,1,384
350000,6,2,1163
350000,6,3,2646
350000,6,4,2177
350000,6,5,1216
350000,6,6,542
350000,6,7,285
350000,6,8,142
350000,6,9,151
350000,6,10,158
350000,7,0,143
350000,7,1,148
350000,7,2,527
350000,7,3,1196
350000,7,4,895
350000,7,5,552
350000,7,6,287
350000,7,7,150
350000,7,8,81
350000,7,9,99
350000,7,10,101
350000,8,0,60
350000,8,1,100
350000,8,2,1035
350000,8,3,1116
350000,8,4,606
350000,8,5,253
350000,8,6,105
350000,8,7,51
350000,8,8,27
350000,8,9,18
350000,8,10,28
350000,9,0,44
350000,9,1,72
350000,9,2,1188
350000,9,3,660
350000,9,4,362
350000,9,5,100
350000,9,6,44
350000,9,7,19
350000,9,8,13
350000,9,9,9
350000,9,10,17
350000,10,0,11
350000,10,1,17
350000,10,2,284
350000,10,3,158
350000,10,4,86
350000,10,5,24
350000,10,6,11
350000,10,7,4
350000,10,8,3
350000,10,9,2
350000,10,10,4
360000,1,0,2371
360000,1,1,0
360000,1,2,0
360000,1,3,0
360000,1,4,0
360000,1,5,0
360000,1,6,0
360000,1,7,0
360000,1,8,0
360000,1,9,0
360000,1,10,0
360000,2,0,2602
360000,2,1,0
360000,2,2,0
360000,2,3,0
360000,2,4,0
360000,2,5,0
360000,2,6,0
360000,2,7,0
360000,2,8,0
360000,2,9,0
360000,2,10,0
360000,3,0,296
360000,3,1,934
360000,3,2,0
360000,3,3,0
360000,3,4,0
360000,3,5,0
360000,3,6,0
360000,3,7,0
360000,3,8,0
360000,3,9,0
360000,3,10,0
360000,4,0,0
360000,4,1,1069
360000,4,2,806
360000,4,3,387
360000,4,4,59
360000,4,5,0
360000,4,6,0
360000,4,7,0
360000,4,8,0
360000,4,9,0
360000,4,10,0
360000,5,0,65
360000,5,1,176
360000,5,2,507
360000,5,3,603
360000,5,4,142
360000,5,5,39
360000,5,6,12
360000,5,7,0
360000,5,8,0
360000,5,9,0
360000,5,10,0
360000,6,0,415
360000,6,1,508
360000,6,2,2433
360000,6,3,4420
360000,6,4,1867
360000,6,5,752
360000,6,6,243
360000,6,7,100
360000,6,8,51
360000,6,9,28
360000,6,10,40
